✅ Opened: Analog Discovery 3 (210415BD076B)
实际称重质量 (g):
  NaCl=0.0000, KCl=8.5567, Urea=-0.0911
  Lac=0.0000, NH4Cl=3.4152, CaCl2=9.9100, Glu=0.0000
  Water=0.0000
目标体积 (mL):
  NaCl=0.0, KCl=9.07, Urea=0.15
  Lac=0.0, NH4Cl=1.93, CaCl2=7.2, Glu=0.0
  Water=0.0
--------------------------------------------------
1000000.0000, 23.2988, -80.3316, 83.6421, -73.8261
869749.0026, 31.6707, -88.5228, 94.0176, -70.3144
756463.3276, 28.1601, -99.2922, 103.2082, -74.1662
657933.2247, 804.1589, -1184.6672, 1431.8198, -55.8311
572236.7659, 896.2244, -1413.7637, 1673.9015, -57.6282
497702.3564, 182.7237, -174.8517, 252.9053, -43.7388
432876.1281, 152.3848, -206.2149, 256.4093, -53.5370
376493.5807, 190.2394, -168.6363, 254.2228, -41.5551
327454.9163, 16.3846, -16.9598, 23.5816, -45.9883
284803.5868, 16.4538, -19.5531, 25.5549, -49.9197
247707.6356, 141.7151, -287.0824, 320.1554, -63.7273
215443.4690, 175.7987, -316.5415, 362.0824, -60.9534
187381.7423, 207.3278, -346.7881, 404.0382, -59.1268
162975.0835, 257.9451, -376.3995, 456.3028, -55.5773
141747.4163, 307.1540, -397.1637, 502.0783, -52.2828
123284.6739, 358.6608, -419.5521, 551.9615, -49.4740
107226.7222, 415.2510, -429.8674, 597.6783, -45.9908
93260.3347, 472.7678, -433.0245, 641.1082, -42.4877
81113.0831, 535.9491, -432.9306, 688.9632, -38.9307
70548.0231, 587.4772, -417.2132, 720.5528, -35.3815
61359.0727, 636.5689, -397.5541, 750.5127, -31.9859
53366.9923, 687.9060, -381.6124, 786.6655, -29.0191
46415.8883, 732.1930, -358.6016, 815.2924, -26.0939
40370.1726, 769.6752, -335.2835, 839.5325, -23.5388
35111.9173, 802.7732, -309.9889, 860.5452, -21.1139
30538.5551, 830.1143, -285.2289, 877.7501, -18.9628
26560.8778, 853.7335, -262.2778, 893.1128, -17.0776
23101.2970, 873.7805, -239.1694, 905.9218, -15.3079
20092.3300, 892.1528, -218.1411, 918.4346, -13.7399
17475.2840, 907.8009, -197.6942, 929.0778, -12.2856
15199.1108, 919.6869, -180.7660, 937.2835, -11.1198
13219.4115, 933.9390, -162.8121, 948.0242, -9.8889
11497.5700, 943.8635, -146.4737, 955.1612, -8.8211
10000.0000, 953.3570, -131.1695, 962.3383, -7.8340
8697.4900, 960.7695, -117.9147, 967.9783, -6.9969
7564.6333, 967.4126, -104.5122, 973.0416, -6.1659
6579.3322, 973.0978, -92.3759, 977.4726, -5.4228
5722.3677, 977.1023, -82.3842, 980.5692, -4.8195
4977.0236, 980.4935, -72.6649, 983.1825, -4.2385
4328.7613, 983.5537, -63.8913, 985.6267, -3.7167
3764.9358, 986.5886, -55.7460, 988.1623, -3.2340
3274.5492, 987.9857, -49.6505, 989.2325, -2.8769
2848.0359, 989.7355, -43.2389, 990.6796, -2.5015
2477.0764, 989.0337, -38.1152, 989.7679, -2.2070
2154.4347, 989.2523, -33.7843, 989.8290, -1.9560
1873.8174, 989.2694, -29.4636, 989.7081, -1.7059
1629.7508, 987.8558, -25.2571, 988.1786, -1.4646
1417.4742, 987.7444, -22.7902, 988.0073, -1.3217
1232.8467, 987.9305, -20.8992, 988.1515, -1.2119
1072.2672, 987.8442, -18.1900, 988.0116, -1.0549
932.6033, 987.8149, -16.1868, 987.9475, -0.9388
811.1308, 987.8750, -14.2196, 987.9774, -0.8247
705.4802, 987.4823, -13.3735, 987.5728, -0.7759
613.5907, 987.2442, -12.3363, 987.3213, -0.7159
533.6699, 986.8760, -11.3207, 986.9409, -0.6572
464.1589, 987.0618, -10.9748, 987.1228, -0.6370
403.7017, 987.2302, -10.9856, 987.2913, -0.6375
351.1192, 986.9804, -10.7391, 987.0388, -0.6234
305.3856, 987.2341, -11.0149, 987.2956, -0.6392
265.6088, 987.4378, -11.9073, 987.5096, -0.6909
231.0130, 987.4295, -12.0573, 987.5031, -0.6996
200.9233, 987.2868, -12.7325, 987.3689, -0.7389
174.7528, 987.6173, -13.7284, 987.7127, -0.7964
151.9911, 987.4944, -15.1877, 987.6111, -0.8811
132.1941, 987.6676, -16.5390, 987.8060, -0.9594
114.9757, 987.6625, -18.4260, 987.8344, -1.0688
100.0000, 987.6637, -20.6647, 987.8799, -1.1986
86.9749, 988.1725, -22.6802, 988.4327, -1.3148
75.6463, 988.4516, -25.6412, 988.7841, -1.4860
65.7933, 988.1365, -29.0470, 988.5633, -1.6838
57.2237, 987.7763, -34.1764, 988.3674, -1.9816
49.7702, 988.2687, -38.0402, 989.0006, -2.2043
43.2876, 988.1535, -43.5951, 989.1147, -2.5261
37.6494, 988.2149, -49.8910, 989.4735, -2.8902
32.7455, 988.2523, -57.0428, 989.8972, -3.3035
28.4804, 988.5122, -65.4841, 990.6788, -3.7900
24.7708, 988.2691, -74.9021, 991.1035, -4.3342
21.5443, 988.8225, -86.3630, 992.5868, -4.9915
18.7382, 988.5623, -98.5985, 993.4672, -5.6958
16.2975, 988.9129, -113.2163, 995.3726, -6.5311
14.1747, 989.0878, -129.9466, 997.5875, -7.4847
12.3285, 989.5425, -149.2300, 1000.7317, -8.5760
10.7227, 990.0430, -171.4351, 1004.7762, -9.8239
9.3260, 990.9604, -196.7421, 1010.3019, -11.2293
8.1113, 991.1333, -226.0307, 1016.5801, -12.8468
7.0548, 992.2580, -259.5512, 1025.6426, -14.6588
6.1359, 993.6413, -298.3363, 1037.4621, -16.7121
5.3367, 994.6846, -342.7627, 1052.0854, -19.0137
4.6416, 997.0547, -394.3004, 1072.1898, -21.5771
