✅ Opened: Analog Discovery 3 (210415BD076B)
实际称重质量 (g):
  NaCl=0.0000, KCl=0.0000, Urea=0.7322
  Lac=0.0000, NH4Cl=-0.0556, CaCl2=0.0000, Glu=0.0000
  Water=3.6233
目标体积 (mL):
  NaCl=0.0, KCl=0.0, Urea=0.99
  Lac=0.0, NH4Cl=0.45, CaCl2=3.53, Glu=0.0
  Water=14.17
--------------------------------------------------
1000000.0000, 24.3336, -80.9562, 84.5342, -73.2705
869749.0026, 28.3585, -91.3336, 95.6349, -72.7508
756463.3276, 1360.9608, 191.3074, 1374.3409, 8.0015
657933.2247, 936.3353, -1509.3612, 1776.2024, -58.1865
572236.7659, 259.8687, -143.6497, 296.9292, -28.9329
497702.3564, 183.7364, -158.6138, 242.7291, -40.8030
432876.1281, 115.9665, -251.4594, 276.9117, -65.2421
376493.5807, 202.8966, -203.5579, 287.4072, -45.0932
327454.9163, 17.4745, -17.7260, 24.8911, -45.4093
284803.5868, 18.0927, -20.0429, 27.0011, -47.9275
247707.6356, 150.5037, -291.9825, 328.4892, -62.7309
215443.4690, 181.3518, -317.2732, 365.4460, -60.2479
187381.7423, 216.8915, -351.7881, 413.2757, -58.3445
162975.0835, 258.7564, -372.7994, 453.7998, -55.2359
141747.4163, 314.6447, -394.6281, 504.7104, -51.4340
123284.6739, 362.1644, -407.9286, 545.4987, -48.4009
107226.7222, 420.2846, -418.3444, 593.0018, -44.8674
93260.3347, 479.1830, -423.7925, 639.7003, -41.4897
81113.0831, 536.6249, -408.0351, 674.1356, -37.2484
70548.0231, 584.8437, -409.7527, 714.1004, -35.0158
61359.0727, 637.2695, -391.4908, 747.9154, -31.5635
53366.9923, 680.8616, -370.5668, 775.1724, -28.5578
46415.8883, 724.2856, -351.1082, 804.9016, -25.8625
40370.1726, 761.8158, -330.9284, 830.5883, -23.4798
35111.9173, 793.5029, -308.4037, 851.3282, -21.2392
30538.5551, 822.5320, -285.9155, 870.8080, -19.1677
26560.8778, 846.9002, -264.0258, 887.1017, -17.3152
23101.2970, 870.3567, -245.3135, 904.2674, -15.7407
20092.3300, 890.0164, -222.4218, 917.3880, -14.0313
17475.2840, 906.9993, -203.2471, 929.4929, -12.6306
15199.1108, 920.6439, -184.8393, 939.0158, -11.3524
13219.4115, 934.1856, -167.2206, 949.0340, -10.1486
11497.5700, 944.9327, -149.7775, 956.7294, -9.0068
10000.0000, 953.9111, -134.0772, 963.2877, -8.0008
8697.4900, 962.0736, -119.1973, 969.4295, -7.0627
7564.6333, 967.7568, -106.0497, 973.5501, -6.2537
6579.3322, 973.7385, -93.3902, 978.2068, -5.4784
5722.3677, 977.6371, -82.9144, 981.1468, -4.8477
4977.0236, 981.2032, -73.0052, 983.9154, -4.2552
4328.7613, 983.6720, -64.1795, 985.7635, -3.7330
3764.9358, 986.3779, -55.8018, 987.9551, -3.2379
3274.5492, 988.3126, -49.6587, 989.5594, -2.8765
2848.0359, 990.3695, -42.2378, 991.2698, -2.4421
2477.0764, 989.5772, -37.7655, 990.2976, -2.1855
2154.4347, 990.0253, -33.6211, 990.5961, -1.9450
1873.8174, 988.9033, -28.9469, 989.3269, -1.6767
1629.7508, 988.3973, -25.4586, 988.7251, -1.4755
1417.4742, 987.3681, -23.0566, 987.6373, -1.3377
1232.8467, 987.4327, -20.7357, 987.6504, -1.2030
1072.2672, 987.3152, -18.3849, 987.4863, -1.0668
932.6033, 987.3704, -16.0663, 987.5011, -0.9322
811.1308, 987.3864, -14.2751, 987.4896, -0.8283
705.4802, 987.2478, -13.1174, 987.3349, -0.7612
613.5907, 987.3275, -12.1183, 987.4019, -0.7032
533.6699, 986.3778, -11.4691, 986.4445, -0.6662
464.1589, 987.1109, -10.8216, 987.1702, -0.6281
403.7017, 986.7140, -10.6960, 986.7720, -0.6211
351.1192, 986.7464, -10.9988, 986.8077, -0.6386
305.3856, 986.8134, -11.1047, 986.8759, -0.6447
265.6088, 987.0292, -11.4389, 987.0954, -0.6640
231.0130, 987.1869, -11.9453, 987.2591, -0.6933
200.9233, 987.0856, -12.7572, 987.1681, -0.7405
174.7528, 987.3124, -13.8482, 987.4095, -0.8036
151.9911, 987.3250, -15.0908, 987.4403, -0.8757
132.1941, 987.3530, -16.4275, 987.4897, -0.9532
114.9757, 987.4608, -18.2543, 987.6295, -1.0591
100.0000, 987.5254, -20.4822, 987.7378, -1.1882
86.9749, 987.7012, -22.9533, 987.9679, -1.3313
75.6463, 987.6871, -26.2779, 988.0366, -1.5240
65.7933, 987.3324, -29.9980, 987.7880, -1.7403
57.2237, 988.6475, -34.4118, 989.2462, -1.9935
49.7702, 987.6721, -38.2500, 988.4125, -2.2178
43.2876, 987.8261, -43.3027, 988.7748, -2.5100
37.6494, 987.9604, -49.7199, 989.2107, -2.8810
32.7455, 988.2593, -56.8424, 989.8927, -3.2919
28.4804, 987.8935, -65.3799, 990.0546, -3.7864
24.7708, 988.3915, -74.8420, 991.2210, -4.3302
21.5443, 988.5221, -86.0140, 992.2572, -4.9729
18.7382, 988.5148, -98.3592, 993.3962, -5.6823
16.2975, 988.7957, -112.9463, 995.2255, -6.5164
14.1747, 989.2039, -129.8327, 997.6878, -7.4773
12.3285, 989.3608, -149.1974, 1000.5472, -8.5757
10.7227, 989.7451, -170.9471, 1004.3995, -9.7994
9.3260, 990.2918, -196.4727, 1009.5937, -11.2217
8.1113, 991.3441, -225.6187, 1016.6941, -12.8215
7.0548, 992.0822, -259.1229, 1025.3642, -14.6381
6.1359, 993.2555, -297.9189, 1036.9726, -16.6962
5.3367, 994.4586, -342.2443, 1051.7030, -18.9910
4.6416, 996.5636, -393.4765, 1071.4303, -21.5458
4.0370, 999.1201, -452.0692, 1096.6346, -24.3452
3.5112, 1003.5533, -520.0746, 1130.3083, -27.3947
3.0539, 1009.5228, -598.2185, 1173.4572, -30.6499
2.6561, 1016.6303, -688.7195, 1227.9543, -34.1158
2.3101, 1024.3462, -792.1693, 1294.9198, -37.7163
2.0092, 1033.4828, -912.3739, 1378.5908, -41.4385
1.7475, 1042.4744, -1049.5868, 1479.3192, -45.1948
1.5199, 1051.0877, -1206.4021, 1600.0598, -48.9357
1.3219, 1062.3140, -1385.0879, 1745.5599, -52.5131
1.1498, 1076.9880, -1592.5415, 1922.5222, -55.9307
1.0000, 1097.3860, -1832.7780, 2136.1955, -59.0887
