✅ Opened: Analog Discovery 3 (210415BD076B)
实际称重质量 (g):
  NaCl=18.2856, KCl=-0.0733, Urea=0.0000
  Lac=0.0000, NH4Cl=0.0000, CaCl2=0.1304, Glu=0.0000
  Water=0.3233
目标体积 (mL):
  NaCl=19.88, KCl=0.21, Urea=0.0
  Lac=0.0, NH4Cl=0.0, CaCl2=0.75, Glu=0.0
  Water=1.18
--------------------------------------------------
1000000.0000, 24.5780, -79.4327, 83.1482, -72.8069
869749.0026, 16.9183, -92.9939, 94.5203, -79.6890
756463.3276, 537.8526, -1258.8023, 1368.8932, -66.8643
657933.2247, 773.9635, -1423.3381, 1620.1577, -61.4641
572236.7659, 188.0002, -104.2193, 214.9552, -29.0021
497702.3564, 171.7755, -158.8772, 233.9846, -42.7661
432876.1281, 149.6465, -215.8144, 262.6213, -55.2624
376493.5807, 15.1426, -15.7139, 21.8226, -46.0606
327454.9163, 16.3866, -16.7144, 23.4071, -45.5674
284803.5868, 123.2815, -254.9612, 283.2023, -64.1948
247707.6356, 146.9521, -285.7912, 321.3589, -62.7880
215443.4690, 177.4830, -307.6706, 355.1921, -60.0211
187381.7423, 211.3612, -336.5093, 397.3815, -57.8671
162975.0835, 257.3452, -358.2305, 441.0847, -54.3073
141747.4163, 306.0789, -385.5392, 492.2649, -51.5540
123284.6739, 356.2794, -403.2182, 538.0706, -48.5365
107226.7222, 408.0306, -410.9110, 579.0827, -45.2015
93260.3347, 457.4898, -414.0448, 617.0332, -42.1462
81113.0831, 511.4706, -414.2257, 658.1680, -39.0030
70548.0231, 566.4565, -399.2813, 693.0358, -35.1791
61359.0727, 615.0597, -389.5289, 728.0324, -32.3469
53366.9923, 657.4318, -372.8850, 755.8173, -29.5612
46415.8883, 699.7115, -357.5896, 785.7904, -27.0694
40370.1726, 739.6004, -339.9810, 813.9999, -24.6874
35111.9173, 776.8856, -320.8775, 840.5436, -22.4421
30538.5551, 809.5234, -301.6871, 863.9116, -20.4390
26560.8778, 838.3114, -280.4938, 883.9925, -18.4999
23101.2970, 864.8422, -257.9692, 902.4966, -16.6090
20092.3300, 886.8746, -237.2006, 918.0472, -14.9737
17475.2840, 905.8500, -215.8573, 931.2135, -13.4032
15199.1108, 922.8206, -194.1402, 943.0208, -11.8805
13219.4115, 936.7400, -174.9167, 952.9311, -10.5770
11497.5700, 948.3777, -156.1590, 961.1482, -9.3504
10000.0000, 957.3752, -138.7361, 967.3753, -8.2455
8697.4900, 964.6285, -122.7794, 972.4109, -7.2537
7564.6333, 971.1495, -108.1224, 977.1499, -6.3528
6579.3322, 976.8500, -95.8263, 981.5389, -5.6026
5722.3677, 980.2474, -84.2993, 983.8655, -4.9152
4977.0236, 983.0175, -73.8754, 985.7895, -4.2978
4328.7613, 985.5288, -64.4999, 987.6372, -3.7445
3764.9358, 987.7113, -56.3910, 989.3198, -3.2676
3274.5492, 989.1482, -50.0303, 990.4126, -2.8955
2848.0359, 990.5419, -43.0156, 991.4755, -2.4866
2477.0764, 989.8980, -38.0997, 990.6309, -2.2041
