✅ Opened: Analog Discovery 3 (210415BD076B)
实际称重质量 (g):
  NaCl=0.0000, KCl=0.0000, Urea=9.6941
  Lac=0.0000, NH4Cl=-0.1133, CaCl2=0.0000, Glu=0.0000
  Water=1.3585
目标体积 (mL):
  NaCl=0.0, KCl=0.0, Urea=10.0
  Lac=0.0, NH4Cl=10.0, CaCl2=0.0, Glu=0.0
  Water=5.0
--------------------------------------------------
1000000.0000, 21.4400, -84.7997, 87.4681, -75.8112
869749.0026, 33.5977, -101.7913, 107.1927, -71.7338
756463.3276, 26.2382, -98.5151, 101.9493, -75.0862
657933.2247, 1614.1332, -1685.9060, 2334.0319, -46.2459
572236.7659, 833.7275, -1762.0712, 1949.3579, -64.6787
497702.3564, 25.4685, -163.7231, 165.6921, -81.1580
432876.1281, 224.5818, -188.0580, 292.9211, -39.9418
376493.5807, 187.7875, -195.0027, 270.7216, -46.0798
327454.9163, 220.2436, -230.2344, 318.6144, -46.2705
284803.5868, 21.9931, -23.4619, 32.1583, -46.8508
247707.6356, 19.8876, -22.5634, 30.0770, -48.6067
215443.4690, 175.1007, -323.9203, 368.2182, -61.6058
187381.7423, 222.1483, -358.4455, 421.7025, -58.2112
162975.0835, 266.7719, -383.4562, 467.1252, -55.1735
141747.4163, 313.0182, -403.7259, 510.8572, -52.2127
123284.6739, 371.0028, -430.2554, 568.1221, -49.2293
107226.7222, 431.4867, -435.4719, 613.0388, -45.2634
93260.3347, 486.6190, -442.0753, 657.4409, -42.2540
81113.0831, 545.0720, -434.3663, 696.9774, -38.5512
70548.0231, 606.0335, -424.2772, 739.7890, -34.9954
61359.0727, 662.4385, -406.8150, 777.3823, -31.5548
53366.9923, 711.5886, -386.4319, 809.7457, -28.5044
46415.8883, 756.9848, -361.4940, 838.8706, -25.5266
40370.1726, 796.5811, -334.5949, 863.9995, -22.7843
35111.9173, 830.4868, -306.9058, 885.3810, -20.2818
30538.5551, 856.7129, -276.9462, 900.3645, -17.9143
26560.8778, 878.5758, -249.8698, 913.4169, -15.8759
23101.2970, 894.9664, -223.9697, 922.5656, -14.0500
20092.3300, 910.2576, -199.7082, 931.9079, -12.3745
17475.2840, 922.2780, -178.9285, 939.4744, -10.9794
15199.1108, 931.5765, -159.3659, 945.1096, -9.7077
13219.4115, 938.9929, -141.6573, 949.6180, -8.5790
11497.5700, 945.0851, -127.0639, 953.5885, -7.6573
10000.0000, 949.9645, -113.4926, 956.7199, -6.8129
8697.4900, 948.1123, -101.1486, 953.4926, -6.0895
7564.6333, 955.0278, -90.2766, 959.2851, -5.4000
6579.3322, 961.1770, -81.5583, 964.6310, -4.8501
