✅ Opened: Analog Discovery 3 (210415BD076B)
实际称重质量 (g):
  NaCl=0.0000, KCl=0.0000, Urea=0.0000
  Lac=0.0000, NH4Cl=0.0000, CaCl2=0.0000, Glu=0.0000
  Water=0.0000
目标体积 (mL):
  NaCl=5.0, KCl=0.0, Urea=0.0
  Lac=0.0, NH4Cl=0.0, CaCl2=0.0, Glu=0.0
  Water=0
--------------------------------------------------
1000000.0000, 25.7253, -76.9425, 81.1291, -71.5129
900000.0000, 22.5807, -84.2430, 87.2168, -74.9950
800000.0000, 31.5831, -90.3835, 95.7427, -70.7388
700000.0000, 483.1701, -1245.0352, 1335.5021, -68.7899
600000.0000, 540.1536, -1348.4395, 1452.6029, -68.1701
500000.0000, 74.0813, -133.1746, 152.3927, -60.9140
400000.0000, 106.8909, -147.0636, 181.8058, -53.9890
300000.0000, 129.8333, -177.1522, 219.6351, -53.7626
200000.0000, 205.7169, -203.6542, 289.4727, -44.7113
100000.0000, 27.3559, -16.4480, 31.9199, -31.0168
90000.0000, 21.7714, -16.2837, 27.1874, -36.7942
80000.0000, 355.0156, -179.5412, 397.8330, -26.8270
70000.0000, 373.2513, -170.8211, 410.4832, -24.5915
60000.0000, 389.7030, -159.0435, 420.9076, -22.2011
50000.0000, 408.5595, -144.5400, 433.3736, -19.4827
40000.0000, 426.9092, -128.0510, 445.7001, -16.6966
30000.0000, 445.5814, -108.5953, 458.6237, -13.6969
20000.0000, 465.5942, -86.4115, 473.5451, -10.5141
10000.0000, 488.5609, -58.9349, 492.1027, -6.8783
9000.0000, 491.7042, -55.6264, 494.8407, -6.4544
8000.0000, 494.1549, -52.5146, 496.9375, -6.0661
7000.0000, 497.2312, -49.4349, 499.6826, -5.6777
6000.0000, 500.7447, -45.9380, 502.8475, -5.2416
5000.0000, 504.5247, -42.2671, 506.2921, -4.7888
4000.0000, 507.5680, -38.4578, 509.0228, -4.3330
3000.0000, 512.9539, -34.8433, 514.1359, -3.8859
2000.0000, 519.0483, -30.9691, 519.9714, -3.4145
1000.0000, 529.1129, -29.4418, 529.9314, -3.1849
900.0000, 531.1148, -28.6486, 531.8869, -3.0876
800.0000, 532.9421, -27.9088, 533.6723, -2.9977
700.0000, 534.3863, -27.8313, 535.1106, -2.9813
600.0000, 536.3368, -28.0612, 537.0704, -2.9950
500.0000, 538.8981, -28.9701, 539.6762, -3.0771
400.0000, 543.2014, -30.3224, 544.0471, -3.1950
300.0000, 546.8004, -31.9859, 547.7352, -3.3478
200.0000, 554.4347, -34.5166, 555.5081, -3.5624
100.0000, 566.6277, -41.9459, 568.1781, -4.2337
90.0000, 568.3103, -43.4906, 569.9719, -4.3761
80.0000, 570.4432, -45.6558, 572.2673, -4.5760
70.0000, 572.8129, -48.4912, 574.8617, -4.8388
60.0000, 575.5763, -52.1009, 577.9296, -5.1723
50.0000, 578.9312, -57.4251, 581.7722, -5.6647
40.0000, 583.2124, -65.1815, 586.8435, -6.3771
30.0000, 588.9370, -77.8404, 594.0588, -7.5292
20.0000, 597.5059, -102.4549, 606.2262, -9.7299
10.0000, 613.3873, -173.1109, 637.3471, -15.7602
9.0000, 615.3857, -188.3769, 643.5724, -17.0200
8.0000, 617.8810, -207.5867, 651.8199, -18.5706
7.0000, 620.5934, -232.1072, 662.5783, -20.5062
6.0000, 623.4182, -264.5985, 677.2464, -22.9979
5.0000, 626.2868, -309.8872, 698.7598, -26.3262
4.0000, 628.6933, -377.6738, 733.4117, -30.9944
3.0000, 629.3662, -490.9912, 798.2319, -37.9591
2.0000, 621.9802, -720.3216, 951.6946, -49.1902
1.0000, 571.9649, -1437.2807, 1546.9065, -68.3000
